F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
187500,187500,187500,105869.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34042,
187500,187500,187500,105529.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34043,
187500,187500,187500,104400.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34044,
187500,187500,187500,103324.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34045,
187500,187500,187500,102596.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34046,
187500,187500,187500,102034.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34047,
187500,187500,187500,102015.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34048,
187500,187500,187500,102428.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34049,
187500,187500,187500,103101.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34050,
187500,187500,187500,103308.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34051,
187500,187500,187500,104283.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34052,
187500,187500,187500,105264.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34053,
187500,187500,187500,106687.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34054,
160398.7,159866.5,160558.3,81695.91,160201.9,159669.6,160254.3,159787.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34055,
-109536.5,-110314.2,-109443.8,-28829.86,-109958.4,-110900.2,-109867.4,-110752,0,0,0,0,0,0,0,0,0,34056,
-187500,-187500,-187500,-61327.62,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34057,
-187500,-187500,-187500,-62276.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34058,
-187500,-187500,-187500,-62810.5,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34059,
-187500,-187500,-187500,-63200.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34060,
-187500,-187500,-187500,-64305.48,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34061,
-187500,-187500,-187500,-65523.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34062,
-187500,-187500,-187500,-66294.02,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34063,
-187500,-187500,-187500,-67625.41,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34064,
-187500,-187500,-187500,-68894.6,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34065,
-187500,-187500,-187500,-69739.37,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34066,
-187500,-187500,-187500,-70446.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34067,
-187500,-187500,-187500,-70591.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34068,
-187500,-187500,-187500,-70271.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34069,
-187500,-187500,-187500,-69643.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34070,
-157867.2,-157488.8,-158111,-43096.76,-157764.9,-157331,-157733.9,-157405.1,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34071,
113276.7,113825.7,113087.4,68500.59,113523.4,114329.6,113496.4,114126.8,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34072,
187500,187500,187500,103060.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34073,
187500,187500,187500,105528.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34074,
187500,187500,187500,107126.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34075,
187500,187500,187500,108170.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34076,
187500,187500,187500,108976.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34077,
187500,187500,187500,109187.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34078,
187500,187500,187500,109087.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34079,
187500,187500,187500,108937.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34080,
187500,187500,187500,108019.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34081,
187500,187500,187500,106899.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34082,
187500,187500,187500,106235.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34083,
187500,187500,187500,105046.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34084,
187500,187500,187500,103789.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34085,
187500,187500,187500,102994.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34086,
160106.5,159566.3,160277,76119.73,159915.3,159370.3,159966.9,159477.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34087,
-109863.8,-110656.1,-109758.1,-35387.98,-110282,-111246.9,-110189.3,-111097.2,0,0,0,0,0,0,0,0,0,34088,
-187500,-187500,-187500,-68228.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34089,
-187500,-187500,-187500,-68606.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34090,
-187500,-187500,-187500,-68753.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34091,
-187500,-187500,-187500,-68098.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34092,
-187500,-187500,-187500,-67197.37,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34093,
-187500,-187500,-187500,-65972.6,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34094,
-187500,-187500,-187500,-64756.36,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34095,
-187500,-187500,-187500,-63967.74,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34096,
-187500,-187500,-187500,-63303.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34097,
-187500,-187500,-187500,-63194.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34098,
-187500,-187500,-187500,-63389.03,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34099,
-187500,-187500,-187500,-63594.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34100,
-187500,-187500,-187500,-64538.67,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34101,
-187500,-187500,-187500,-65733.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34102,
-157798.8,-157393.3,-158043.1,-40118.25,-157682.9,-157225.7,-157647.5,-157299.8,0,0,0,0,0,0,0,0,0,34103,
113135.5,113724.4,112952.2,69411.27,113402.6,114246.4,113382.6,114039.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34104,
187500,187500,187500,101703.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34105,
187500,187500,187500,101989,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34106,
187500,187500,187500,101636.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34107,
187500,187500,187500,101642.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34108,
187500,187500,187500,102055.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34109,
187500,187500,187500,102805.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34110,
187500,187500,187500,103112.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34111,
187500,187500,187500,103957.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34112,
187500,187500,187500,105022.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34113,
187500,187500,187500,106327.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34114,
187500,187500,187500,107709.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34115,
187500,187500,187500,108586.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34116,
187500,187500,187500,109339.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34117,
187500,187500,187500,109531.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34118,
160440.3,159886.3,160600.5,83153.05,160232.6,159707.3,160282.9,159830,0,0,0,0,0,0,0,0,0,34119,
-109533.3,-110345.1,-109438.3,-28403.12,-109971.6,-110901.8,-109884.4,-110748.8,0,0,0,0,0,0,0,0,0,34120,
-187500,-187500,-187500,-62443.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34121,
-187500,-187500,-187500,-64648.53,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34122,
-187500,-187500,-187500,-65722.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34123,
-187500,-187500,-187500,-67033.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34124,
-187500,-187500,-187500,-68500.99,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34125,
-187500,-187500,-187500,-69421.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34126,
-187500,-187500,-187500,-70190.22,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34127,
-187500,-187500,-187500,-70445.03,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34128,
-187500,-187500,-187500,-70238.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34129,
-187500,-187500,-187500,-69628.12,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34130,
-187500,-187500,-187500,-69407.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34131,
-187500,-187500,-187500,-68716.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34132,
-187500,-187500,-187500,-67686.42,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34133,
-187500,-187500,-187500,-66490.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34134,
-157647.6,-157257,-157893.5,-38787.7,-157541,-157074.5,-157509.7,-157153.4,0,0,0,0,0,0,0,0,0,34135,
113448.3,114013.2,113260.7,72782.87,113697.1,114552,113673.6,114349.6,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34136,
187500,187500,187500,107123.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34137,
187500,187500,187500,108479.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34138,
187500,187500,187500,108667.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34139,
187500,187500,187500,108680.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34140,
187500,187500,187500,107968.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34141,
187500,187500,187500,106852.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34142,
187500,187500,187500,106151.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34143,
187500,187500,187500,105135.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34144,
187500,187500,187500,103803.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34145,
187500,187500,187500,103001.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34146,
187500,187500,187500,102332.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34147,
187500,187500,187500,102134.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34148,
187500,187500,187500,102395.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34149,
187500,187500,187500,103061.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34150,
160151.8,159612.1,160328.1,77146.4,159949.3,159453.9,160001.6,159568.8,0,0,0,0,0,0,0,0,0,34151,
-109771,-110561.7,-109656.7,-33579.41,-110206.2,-111092.9,-110112.5,-110932.9,0,0,0,0,0,0,0,0,0,34152,
-187500,-187500,-187500,-65684.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34153,
-187500,-187500,-187500,-65546.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34154,
-187500,-187500,-187500,-64465,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34155,
-187500,-187500,-187500,-63750.28,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34156,
-187500,-187500,-187500,-63103.24,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34157,
-187500,-187500,-187500,-62961.33,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34158,
-187500,-187500,-187500,-63189.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34159,
-187500,-187500,-187500,-63426.61,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34160,
-187500,-187500,-187500,-64248.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34161,
-187500,-187500,-187500,-65466.56,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34162,
-187500,-187500,-187500,-66277.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34163,
-187500,-187500,-187500,-67314.49,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34164,
-187500,-187500,-187500,-68728.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34165,
-187500,-187500,-187500,-69626.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34166,
-158008.9,-157620.9,-158245.3,-44028.42,-157902.5,-157432.5,-157868.9,-157508.5,0,0,0,0,0,0,0,0,0,34167,
113039.3,113604.4,112861.4,66398.09,113294,114157.1,113269.2,113944.7,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34168,
187500,187500,187500,100208.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34169,
187500,187500,187500,101966.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34170,
187500,187500,187500,102618.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34171,
187500,187500,187500,103410.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34172,
187500,187500,187500,104626.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34173,
187500,187500,187500,105840.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34174,
187500,187500,187500,107365.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34175,
187500,187500,187500,108308.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34176,
187500,187500,187500,109128.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34177,
187500,187500,187500,109424.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34178,
187500,187500,187500,109323.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34179,
187500,187500,187500,109197.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34180,
187500,187500,187500,108494.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34181,
187500,187500,187500,107309.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34182,
160243.5,159696.8,160408.8,80280.29,160040,159526.1,160093.5,159641.6,0,0,0,0,0,0,0,0,0,34183,
-109827.7,-110629,-109726.3,-32084.79,-110263.1,-111175.9,-110168.2,-111023.4,0,0,0,0,0,0,0,0,0,34184,
-187500,-187500,-187500,-66663.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34185,
-187500,-187500,-187500,-68563.46,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34186,
-187500,-187500,-187500,-69660.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34187,
-187500,-187500,-187500,-70145.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34188,
-187500,-187500,-187500,-70067.17,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34189,
-187500,-187500,-187500,-69512.96,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34190,
-187500,-187500,-187500,-69233.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34191,
-187500,-187500,-187500,-68775.96,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34192,
-187500,-187500,-187500,-67721.3,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34193,
-187500,-187500,-187500,-66662.83,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34194,
-187500,-187500,-187500,-65216.49,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34195,
-187500,-187500,-187500,-64358.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34196,
-187500,-187500,-187500,-63579.58,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34197,
-187500,-187500,-187500,-63295.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34198,
-157603.5,-157213.5,-157853.7,-37075.6,-157498,-157026.9,-157468.6,-157103,0,0,0,0,0,0,0,0,0,34199,
113450.3,114014.1,113258.5,73473,113698.2,114560.4,113671.3,114360,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34200,
187500,187500,187500,106401.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34201,
187500,187500,187500,106339.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34202,
187500,187500,187500,105829,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34203,
187500,187500,187500,105079.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34204,
187500,187500,187500,103753.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34205,
187500,187500,187500,102950,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34206,
187500,187500,187500,102258.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34207,
187500,187500,187500,101992.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34208,
187500,187500,187500,102164.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34209,
187500,187500,187500,102841.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34210,
187500,187500,187500,103246.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34211,
187500,187500,187500,103749.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34212,
187500,187500,187500,104908.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34213,
187500,187500,187500,105967,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34214,
160412.6,159839.3,160572.9,81257.64,160191.7,159649.9,160246.4,159770.7,0,0,0,0,0,0,0,0,0,34215,
-109518.8,-110360.9,-109424.9,-29213.33,-109978.3,-110935.1,-109883.9,-110782.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34216,
-187500,-187500,-187500,-61581.87,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34217,
-187500,-187500,-187500,-62258.48,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34218,
-187500,-187500,-187500,-62701.89,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34219,
-187500,-187500,-187500,-63026.96,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34220,
-187500,-187500,-187500,-63785.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34221,
-187500,-187500,-187500,-65080.1,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34222,
-187500,-187500,-187500,-66015.97,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34223,
-187500,-187500,-187500,-66949.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34224,
-187500,-187500,-187500,-68463.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34225,
-187500,-187500,-187500,-69404.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34226,
-187500,-187500,-187500,-70217.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34227,
-187500,-187500,-187500,-70574.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34228,
-187500,-187500,-187500,-70498.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34229,
-187500,-187500,-187500,-69930.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,34230,
-157923.7,-157508.6,-158166.9,-43191.57,-157813.3,-157333.7,-157777.1,-157409,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,34231,
