F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
187500,187500,187500,116826,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50271,
187500,187500,187500,115728.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50272,
187500,187500,187500,114933.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50273,
187500,187500,187500,114713.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50274,
187500,187500,187500,115044.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50275,
187500,187500,187500,115649.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50276,
187500,187500,187500,115816.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50277,
187500,187500,187500,116948,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50278,
187500,187500,187500,118036.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50279,
187500,187500,187500,119690.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50280,
187500,187500,187500,121232.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50281,
187500,187500,187500,122392.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50282,
187500,187500,187500,123264.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50283,
187500,187500,187500,123521.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50284,
187500,187500,187500,123487.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50285,
187500,187500,187500,123286.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50286,
187500,187500,187500,122206.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50287,
187500,187500,187500,120955.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50288,
187500,187500,187500,120133,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50289,
187500,187500,187500,118616,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50290,
187500,187500,187500,117084.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50291,
187500,187500,187500,115975.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50292,
187500,187500,187500,115119.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50293,
187500,187500,187500,114876.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50294,
187500,187500,187500,115168.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50295,
187500,187500,187500,115797.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50296,
187500,187500,187500,115959.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50297,
187500,187500,187500,117021.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50298,
187500,187500,187500,118131.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50299,
187500,187500,187500,119738.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50300,
187500,187500,187500,121301.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50301,
187500,187500,187500,122466.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50302,
187500,187500,187500,123355.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50303,
187500,187500,187500,123639.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50304,
187500,187500,187500,123622.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50305,
187500,187500,187500,123452,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50306,
187500,187500,187500,122394.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50307,
187500,187500,187500,121119.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50308,
187500,187500,187500,120294,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50309,
187500,187500,187500,118845.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50310,
187500,187500,187500,117254.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50311,
160159.3,159612.9,160319.8,91390.96,159974.1,159444.5,160027.8,159567.6,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50312,
-109863.3,-110662.9,-109770,-13793.55,-110269.2,-111207.4,-110174.3,-111040.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50313,
-187500,-187500,-187500,-44725.41,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50314,
-187500,-187500,-187500,-45373.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50315,
-187500,-187500,-187500,-45024.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50316,
-187500,-187500,-187500,-45021.15,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50317,
-187500,-187500,-187500,-44140.94,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50318,
-187500,-187500,-187500,-43098.61,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50319,
-187500,-187500,-187500,-41616.15,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50320,
-187500,-187500,-187500,-40058.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50321,
-187500,-187500,-187500,-38915.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50322,
-187500,-187500,-187500,-38021.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50323,
-187500,-187500,-187500,-37728.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50324,
-187500,-187500,-187500,-37793.58,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50325,
-187500,-187500,-187500,-37970.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50326,
-187500,-187500,-187500,-39004.64,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50327,
-187500,-187500,-187500,-40324.49,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50328,
-187500,-187500,-187500,-41194.18,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50329,
-187500,-187500,-187500,-42597.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50330,
-187500,-187500,-187500,-44221.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50331,
-187500,-187500,-187500,-45362.33,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50332,
-187500,-187500,-187500,-46313.91,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50333,
-187500,-187500,-187500,-46641.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50334,
-187500,-187500,-187500,-46460.29,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50335,
-187500,-187500,-187500,-45838.06,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50336,
-187500,-187500,-187500,-45644.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50337,
-187500,-187500,-187500,-44740.37,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50338,
-187500,-187500,-187500,-43622.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50339,
-187500,-187500,-187500,-42151.03,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50340,
-187500,-187500,-187500,-40507.95,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50341,
-187500,-187500,-187500,-39343.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50342,
-187500,-187500,-187500,-38398.53,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50343,
-187500,-187500,-187500,-38054.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50344,
-187500,-187500,-187500,-38074.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50345,
-187500,-187500,-187500,-38188.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50346,
-187500,-187500,-187500,-39168.17,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50347,
-187500,-187500,-187500,-40485.49,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50348,
-187500,-187500,-187500,-41370.26,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50349,
-187500,-187500,-187500,-42697.69,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50350,
-187500,-187500,-187500,-44346.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50351,
-187500,-187500,-187500,-45493.31,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50352,
-187500,-187500,-187500,-46454.35,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50353,
-187500,-187500,-187500,-46799.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50354,
-187500,-187500,-187500,-46657.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50355,
-187500,-187500,-187500,-46042.14,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50356,
-187500,-187500,-187500,-45845.26,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50357,
-187500,-187500,-187500,-45005.3,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50358,
-187500,-187500,-187500,-43840.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50359,
-187500,-187500,-187500,-42423.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50360,
-187500,-187500,-187500,-40752.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50361,
-187500,-187500,-187500,-39570.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50362,
-187500,-187500,-187500,-38567.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50363,
-187500,-187500,-187500,-38183.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50364,
-187500,-187500,-187500,-38205.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50365,
-187500,-187500,-187500,-38286.53,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50366,
-187500,-187500,-187500,-39190.36,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50367,
-187500,-187500,-187500,-40509.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50368,
-187500,-187500,-187500,-41416.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50369,
-187500,-187500,-187500,-42672.7,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50370,
-187500,-187500,-187500,-44367.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50371,
-187500,-187500,-187500,-45536.14,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50372,
-187500,-187500,-187500,-46516.15,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50373,
-187500,-187500,-187500,-46910.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50374,
-187500,-187500,-187500,-46789.4,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50375,
-157746.2,-157362.9,-157990.5,-21304.97,-157639.7,-157177.3,-157603.5,-157249.3,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50376,
113303.8,113859.3,113121.2,82585.29,113555.2,114404.5,113537.5,114207.8,0,0,0,0,0,0,0,0,0,50377,
187500,187500,187500,114380.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50378,
187500,187500,187500,116559.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50379,
187500,187500,187500,118224.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50380,
187500,187500,187500,120100.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50381,
187500,187500,187500,121403,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50382,
187500,187500,187500,122490.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50383,
187500,187500,187500,122995.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50384,
187500,187500,187500,123040.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50385,
187500,187500,187500,123015.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50386,
187500,187500,187500,122186.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50387,
187500,187500,187500,120901.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50388,
187500,187500,187500,120004.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50389,
187500,187500,187500,118831.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50390,
187500,187500,187500,117131.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50391,
187500,187500,187500,115987.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50392,
187500,187500,187500,115030,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50393,
187500,187500,187500,114620.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50394,
187500,187500,187500,114734.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50395,
187500,187500,187500,115367.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50396,
187500,187500,187500,115653.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50397,
187500,187500,187500,116346,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50398,
187500,187500,187500,117581.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50399,
187500,187500,187500,118917,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50400,
187500,187500,187500,120675.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50401,
187500,187500,187500,121907.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50402,
187500,187500,187500,122932.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50403,
187500,187500,187500,123414.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50404,
187500,187500,187500,123446.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50405,
187500,187500,187500,123400.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50406,
187500,187500,187500,122614.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50407,
187500,187500,187500,121309.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50408,
187500,187500,187500,120350.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50409,
187500,187500,187500,119222,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50410,
187500,187500,187500,117479.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50411,
187500,187500,187500,116293.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50412,
187500,187500,187500,115300.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50413,
187500,187500,187500,114841.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50414,
187500,187500,187500,114910.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50415,
187500,187500,187500,115521.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50416,
187500,187500,187500,115839.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50417,
187500,187500,187500,116442.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50418,
187500,187500,187500,117700.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50419,
187500,187500,187500,118977.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50420,
187500,187500,187500,120752.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50421,
187500,187500,187500,121983.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50422,
187500,187500,187500,123033.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50423,
187500,187500,187500,123546.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50424,
187500,187500,187500,123606.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50425,
187500,187500,187500,123569.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50426,
187500,187500,187500,122843.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50427,
187500,187500,187500,121535.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50428,
187500,187500,187500,120534.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50429,
187500,187500,187500,119469,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50430,
187500,187500,187500,117703.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50431,
187500,187500,187500,116494.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50432,
187500,187500,187500,115480.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50433,
187500,187500,187500,114998.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50434,
187500,187500,187500,114998.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50435,
187500,187500,187500,115574.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50436,
187500,187500,187500,115932.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50437,
187500,187500,187500,116453.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50438,
187500,187500,187500,117724.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50439,
160451.5,159909.5,160606.8,94195.86,160266.3,159704.3,160321.3,159840.4,0,0,0,0,0,0,0,0,0,50440,
-109492.3,-110283.9,-109404.1,-8293.637,-109893.3,-110880.4,-109800.1,-110711,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,50441,
-187500,-187500,-187500,-37667.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50442,
-187500,-187500,-187500,-37518.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50443,
-187500,-187500,-187500,-37265.36,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50444,
-187500,-187500,-187500,-37361.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50445,
-187500,-187500,-187500,-37515.28,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50446,
-187500,-187500,-187500,-38257.18,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50447,
-187500,-187500,-187500,-39616.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50448,
-187500,-187500,-187500,-40702.57,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50449,
-187500,-187500,-187500,-41756.5,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50450,
-187500,-187500,-187500,-43553.07,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50451,
-187500,-187500,-187500,-44812.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50452,
-187500,-187500,-187500,-45878.88,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50453,
-187500,-187500,-187500,-46447.75,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50454,
-187500,-187500,-187500,-46495.36,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50455,
-187500,-187500,-187500,-45953.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,50456,
